Topic ID,Username,Post Created At,Post Description,Post Number
15771,DisruptionJoe,2023-08-09 16:32:08,"


 toyagev379:

Moreover, while acknowledging the nascent endeavours of these grant framework collectives, it’s imperative to underscore their vested interest in these matters. The prospect of claiming up to 20% of a grant framework as “cost” is undeniably a lucrative proposition. Naturally, these individuals would expend considerable effort to ensure that ARB grants are funneled through their frameworks.


The point of us designing a framework is that the funds wouldn’t need to go through a Plurality Labs managed program.
What it will provide is data showing how the DAO feels about certain tradeoffs. Many large delegates don’t want to wield their vote irresponsibly. They want to find out how the DAO feels before casting a vote which may swing the decision one way or another. They may feel that this is more important than speed to the action.
You could also believe that they aren’t taking their responsibility seriously, however, I have gotten engagement from both TreasureDAO and Olimpio leading up to the Plurality Labs vote and I don’t think either could be seen as avoiding responsibility.",6
15725,nigel_tenderize,2023-08-04 08:49:47,"Tenderize v2 was just announced on Twitter! This new liquid staking protocol goes live on Arbitrum in October and is 100% permissionless. The protocol supports Livepeer (LPT) and the Graph (GRT).
Tenderize lets users swap and collateralize their staked GRT and LPT and is powered by three core products:


Tenderswap - clearing house style DEX which buys LST’s from users


TenderVaults - Mint and redeem validator-specific LSTs


BeefBank - Borrow against their stake to mint steak dollars.


Tenderize is co-founded by (ex-Livepeer Protocol Engineer) Nico Vergauwen and (ex-SperaxDAO - recipient of 1.8M ARB - core member) Alec Shaw. The permissionless approach lets any validator launch a liquid staking experience for thier customers and then enjoy instant liquidity through TenderSwap for swaps or BeefBank for stablecoin loans.
Tenderize v2 is launching in October and seeking initial partners to stake to the hardware of their choice through Tenderize v2. Initial stakers enjoy a bonus airdrop grant - Apply on the Tenderize website!",1
15403,DisruptionJoe,2023-07-12 03:23:55,"This is an article I was gonna post on Mirror once we got Plurality Labs rolling, but I think it could help now with the vote for AIP - 3 [Non-Constitutional] Fund the Arbitrum Grants Framework Proposal Milestone 1
Understanding Grants Frameworks Design at MetaCamp
1280×960 92.9 KB
Costa Rica is a perfect place to ride the waves, watch the sunset, and workshop DAO grants frameworks.
At MetaCamp, a gathering sprung out of MetaCartel, this is exactly what we did. Magic happens between cooking korean food or tamales for a group of 50, riding motorcycles across the Guanacaste desert searching for volcanoes to climb, 5 hour fishing charters which were unsuccessful in catching fish but totally worth it, playing soccer against the hotel staff, and generally vibing at the pool to eclectic & multi-generational playlists.
Rediscovering your inner child is easier when there are children around. The right environment sparks hope that most people don’t dare to think about. This is what separates the DAO natives, the MetaCampers, from your average product manager. Fearless belief that the solutions could exist. The belief that we can solve many of the worlds biggest problems. And the action-orientation to participate in workshops with some of the brightest minds in the space when we could be doing anything else in paradise.
About Legitimacy
Imagine being in a room with 10 friends trying to decide what to eat. The loudest two people drive the conversations. Introverts don’t stand a chance to be heard. After one of the loud people gets sick of arguing, we all agree to go for pizza… but did we really agree?
If we make decisions like this, some of the people will leave the group. They will find a group where their voice counts. It doesn’t have to be the loudest, but it must be counted.
This is what legitimacy is. It is the thing that keeps the group together across many group decisions. It is the feeling that we are all equal in our voice. It is the feeling that we are respected. It is the feeling that a fair process was followed.
Design thinking workshops can give us a fair process which maintains legitimacy.
Think about democracy. Half the people don’t get their way half the time! So how does a democracy stay together? Why don’t they split up?
Governance processes which feel fair are employed to keep the people feeling that they have an equal voice in the system. There is first the sensemaking, then the decision. In our example of 10 friends deciding what to eat, they could have used design thinking principles to maintain legitimacy.
How would this work? First, all 10 friends would write their preferred food and put it on the wall. Then, we could give each person 2 votes which they could place on the two that they like the best. After counting the votes, a tie could be handled by a game of rock paper scissors.
Is this a good process? Well, rather than arguing for 10 minutes and not having an answer, the group would have participated in an activity (sensemaking process) together. The decision wasn’t made by the loudest or most aggressive person, it was made by a process. If you don’t like the process, you could suggest an alternative to the part which seemed unfair. It might not be the best process, but it gives the group an answer. Most importantly, for the people who didn’t get their way, it allows the scapegoat to be the process rather than another person in the group.
Who knows - maybe the loudest person in the group was only talking the most because they were trying to fill the void left by 10 introverts unwilling to speak up!
The Grants Framework Workshop
1280×960 119 KB
Level Setting & Finding Common Ground
We started by thinking about the biggest problems we’ve seen DAOs have in relation to their grants framework AND thinking about the best outcomes and solutions we have seen so far. After 10 minutes of Spotify’s Retrowave playlist inspiring individual creativity, we then shared our answers with the group.
This helped us level set. Some of the things we heard people say as they listened to others:

I’ve seen that happen before - many times
I fully agree with that
Could you explain more about why that happened
Yep

It was important for us to baseline, to understand that while our experiences differed, the patterns which played out were similar. Almost as though the outcomes were simply following natural patterns.
960×1280 62.8 KB
Each person quickly read through their “heaven & hell” scenarios. As the group listened, people would hear a new theme and add it as a Post-It on our primary wall. At the end, we had gathered all the insights, both good and bad, into one place.
960×1280 92.6 KB960×1280 134 KB
Finding the Root Causes & Major Themes
Next, we split into two groups. Each group was assigned to heaven or hell. Their task was to take all the Post-Its with issues and find 2-4 major themes.
1280×960 103 KB
An interesting takeaway was that the themes produced by the problem and the solution groups matched! Even though they were derived independently, identical themes emerged from both sets of input signals.
Problems

Mission alignment
Voting & power distribution
Reputation & trust

Solutions

Setting a clear vision - The Why

Mission Vision Values


Getting the right people to vote or participate - The Who

Talent Incentives


Accountability

Data collection
Impact evaluation
Milestone payouts



960×1280 71.9 KB
Decision Variables Create Funding Models
Next, we focused our attention on the variable components of a grants round. We didn’t get to cover all of them, but our teams of two each thought deeply about how they might approach one specific decision type or mechanism.
Pooled funds are distributed using some type of allocation mechanism. You can think of a mechanism as a ruleset that could be coded to elicit predictable outcomes. This is dependent on a few other decisions that are critical components of any grants round.
Here are some examples of decisions that each grant round must grapple with:
Allocation Methods

Proactive vs Retroactive
Delegated Authority: To individuals or councils/multisigs
Collective intelligence: Quadratic funding or voting / Other algorithmic allocation such as Decartography or Jokerace

Different allocation methods are good for different situations. We split into groups of two to tackle understanding which allocation methods are best for what outcomes.
960×1280 155 KB
Grant Eligibility & Regulation

Inclusive or exclusive logic
Criteria

Sensemaking
Amending
Proposing


Disputes & Appeals process
Voter Discovery Sortition

Voter Voice Weighting & Eligibility Regulation

Gating systems
Retroactive Sybil Defense by behavioral analysis
Appeal process

Communications

Sourcing grants
Informing voters
Policy education
Supporting documentation
Support requests

These decisions make up a funding model. When execution of a time or amount based allocation session happens we call this a “round”. The iterative improvement of rounds over time is called a “program”. The person or entity who is driving the process is a “program manager” or a “round operator”.
Funding Models have a variety of outcomes they can drive. Here are some tradeoffs and considerations that one might encounter.

Deliver outcomes vs impact
Representation of minority voices in allocation
Public goods lie on a spectrum
Opportunity costs
Capital efficiency / measurability
Scalability
Precision of allocations
Providing grantees steady funding vs one off
Milestone based allocation

960×1280 81.4 KB
If different funding models drive different outcomes, how do you know which one to use?
This is the key issue most DAO grants programs need to address. There isn’t one funding model that will magically accomplish all of a DAOs goals. A DAO needs to establish a “framework” for its grants program.
Frameworks, Programs, & Rounds
Frameworks
Impact networks composed of both competing and complementary participants require a grants framework to optimally allocate resources. These networks, often DAOs, need the constraints of an agreed upon framework to maximize autonomy and efficacy of programs.
Here are some items to consider when discussing your grant framework

Vision & Mission
Priorities - Short & Long term goals
Values, Principles and Boundaries
Total spending limits
Outcome & Impact evaluation standards
Composability requirements for software

When these components are set in DAO native ways which maintain legitimacy, they open up the door for composability of programs. Many programs, especially those based on a single software, specialize in one funding model.
A good framework will discover the above components, communicate them effectively, and provide space for multiple programs to test their
Programs
Programs can be nested in larger programs. This makes the concept confusing. The difference between a program and a framework is that there is a constant manager of a program. A framework can be set and regularly reviewed for needed updates. The program holds or has access to funds which need to be allocated over time.
Evaluation and iteration funding models happen after rounds. The program is what continues to exist and improve.
Rounds
Time-bound is usually a sign of a grants “round”. The round generally only involves one funding model, but isn’t limited to one.
A Few More Boards to Share
960×1280 97.1 KB960×1280 77.4 KB960×1280 64.7 KB960×1280 62.1 KB
Big Takeaways

We are all seeing the same problem patterns emerge
We know what experimentation levers can be pulled, but need more testing to validate how they affect outcomes
Legitimacy can be created through group sense-making
Mission, Vision, and Values alignment needs a DAO native process
A clear framework can increase the efficacy of programs & rounds
Sense-making and decision-making do not need to be “welded” together
There is no one-size-fits-all funding model for a DAO
",1
15403,jengajojo,2023-07-14 12:21:08,Thank you for sharing this very insightful post @DisruptionJoe,2
15403,Blueweb,2023-07-25 07:07:02,"It is a very good post.
Thanks for sharing it. Mostly we see only virtual meetups and this one would have been a great experience while having a very good outcome documented. ",3
15403,Jon_Beat,2023-07-27 15:20:49,"It seems like a productive trip and thanks for sharing it, Joe.
@DisruptionJoe",4
15403,invitedtea,2023-08-03 03:37:33,"Thank you for sharing @DisruptionJoe
My takeaway from this is Decision Variables & Funding Models: Participants tackled various components of grants, including allocation methods, grant eligibility, regulation, and considerations like representation of minority voices and capital efficiency.",5
15403,shawn16400,2023-08-03 11:34:46,"@DisruptionJoe thanks.
There is very little consolidated reading around DAO and web3 grant programs despite the amount of funding that is distributed in this area.  Glad to see you are taking a leadership position in developing thinking in this fundamental niche of DAO governance.
If anyone has an additional content related to grant programs - from executional plans to critiques to results to blue sky thinking - please pass that along, I will share back a consolidated list.",6
15605,Moemoney13,2023-07-27 08:32:59,Somehow my Arb tokens disappeared and I’m not sure how…is there anyone who can help?,1
15605,mfer,2023-07-27 11:28:36,"Check your wallet activity on Arbiscan.io to see where they are. If you don’t know how to read the txs activity, share your wallet address to allow others do it for you.",2
15605,mhiztasolid,2023-07-30 06:18:25,"Not sure, but you can try contacting the Team to make your enquiries.",3
15605,Moemoney13,2023-08-01 06:26:01,I have and everyone I’ve spoken to has told me to kick rocks,4
14760,ben2k,2023-06-05 21:57:05,"Hey there
I would love to join back the discord server, I don’t know why but after I posted a dune dashboard for Sybil detection which I developed I got banned from the server. Would love to join back again, can someone help me out?",1
14760,mhiztasolid,2023-06-06 14:02:36,I think you should contact the support team to see if it’s possible to be added back.,2
14760,eli_defi,2023-06-06 18:28:57,"Hey, what is your discord ID?",3
14760,ben2k,2023-06-07 16:17:45,"Thanks for this awesome suggestion, can u imagine it was also my first idea!? So I reached out to several team members, but after 2 month without any reply I think it’s best to just ask here.",4
14760,ben2k,2023-06-09 13:54:32,I send you earlier a DM ,5
14760,shotaro,2023-06-11 07:04:16,"In general, the automoderation on the discord server is just way too intense.
Can’t share any links, there’s a hidden black list of keywords, after typing a long message that gets auto flagged with a hidden keyword, a developer is just going to give up asking a question or comment. This happened to me a few times. I even thought I was shadow banned but it turns out you can’t start a message with ‘hey’.
The little things matter. It’s how you build a community and encourage developers. If you treat everyone like airdrop farmers, then that’s the behavior that will emerge. If you treat people with respect as potential contributors and nurture a developer community, then that behavior will emerge. Heavy automoderation causes developers to leave and participate in more reciprocal communities.
Imo, starknet is an example of developer relations done right. Optimism is even doing a much better job at communication and developer experience than Arbitrum.",6
14760,ben2k,2023-06-22 13:45:04,@eli_defi I really would love to join back Discord. Can you or anybody else help me and let me join again. PLEASE ,7
14560,DisruptionJoe,2023-05-16 14:13:18,"The JokeDAO contest to source the best grants framework ideas is live through 5/20!
Vote here: jokerace 🃏 contests for communities to make, execute, and reward decisions

What does this vote mean?
This vote is not a vote to send funds. It is essentially “heatmapping” what the DAO thinks is very important. I will be putting together a proposal with a few others to fund a few of these best ideas, but that will be separate from this contest!
For more info, see the original announcement post: Grant Framework Design Contest! Submissions live until 5/13
The original post starting the convo: Grants Funding Framework Discussion - How To Excel at Being a DAO
Also, check out this excellent post from @dennison: Building better Grants Programs: A handbook

What is next?
Last week, I was out of office at MetaCamp hosted by MetaCartel in Costa Rica. There we shared ideas around this topic which I am writing up to share with this community. We had hours of workshops with some top minds in the space.
The JokeDAO contest ends on 5/20. I hope to have a proposal ready to fund multiple of the ideas sourced via the contest. I’m discussing opportunities with multiple potential partners and look forward to sharing soon.

Ok. What do I need to do today?
If you are a top 100 delegate, head to the JokeDAO page to vote!



jokerace.xyz



jokerace 🃏 contests for communities to make, execute, and reward decisions
jokerace - contests for communities to make, execute, and reward decisions





",1
14560,Oxytocin,2023-05-16 14:40:49,"Sadly I had a few issues last week that made me miss the deadline, so best of luck to the people who submitted their ideas! Looking forward to seeing what we can build up from here",2
14560,DisruptionJoe,2023-05-17 11:42:33,"Make a forum post in the grants section and link to it here! I’m reserving 250 of the reward for my discretion for the reward. A late great idea is better than not sharing it.
@Boiler Let’s have all the submissions copy paste their ideas here.",3
14560,cerv1,2023-05-18 02:21:58,"Submitting a proposed grants framework below, co-developed with a few friends and colleagues. See also the hackmd version here.


Arbitrum Grants Powered by Impact Evaluations
This proposal presents a novel funding model for Arbitrum Grants that aims to create a scalable, plural, and transparent system for grant distribution that fosters innovation and rewards hard work.

Key Points

Size funding rounds based on the L2’s economic activity; hold larger grant rounds during periods of lower TVL and transaction activity
Divide each round into 3-5 funding pools for different prioritized ecosystem growth areas
Require projects to submit structured data that facilitates permissionless observation of their activity and impact
Incentivize impact evaluators to review structured project data and submit a recommended percentage of funding for each project
Shift the role of delegates from voting on projects to voting on impact evaluators’ scoring of all eligible projects


Round Sizing Formula
Size grant rounds based on ecosystem economic activity over a time period, i.e., a function that considers $ARB’s total value locked and network transaction activity. More $ARB should be granted during bearish or low activity cycles, i​​ncentivizing and supporting hard work during challenging times.

Funding Pool Parameters
Establish distinct funding pools to support development and growth at different network levels, e.g., separate “infrastructure” and “onboarding” pools. We propose leveraging Gitcoin’s Round Manager, with an initial 3-5 funding pools, including one for individual contributions.

Project Eligibility Requirements
Require grant applicants to provide structured project data that facilitates permissionless observation, including Github repos, social media handles, project wallets, and deployed smart contracts. We propose using Gitcoin Passport to prevent application spam, and the hypercert schema to enumerate contributors, work scopes, and work periods. By implementing these standardized measures, we enhance transparency and evaluation of project eligibility.

Impact Evaluation
Allocate a fixed percentage of each funding pool for decentralized impact evaluators. An “impact evaluator” takes as inputs a set of eligible projects and returns a recommended percentage of funding for each project. Evaluators are expected to rely on open data feeds to assess the eligible projects and submit auditable scoring functions alongside their recommendations. We propose dedicating 10% of funding initially to encourage building and innovation in this area.

Funding Decisions
Delegates make funding decisions by voting on impact evaluators instead of projects. This elevates Arbitrum delegates to address the meta problem of signaling which types of impact they value the most. As the ecosystem grows and diversifies, the work of impact evaluators becomes increasingly valuable to delegates’ network and social capital, resulting in a more scalable and effective system.",4
14560,Boiler,2023-05-18 03:03:27,"
Jokerace Proposal


Grant Ships Game
This proposal is submitted by DAO Masons, a new service DAO committed to “Helping DAOs Win”. We are a small team of governance enthusiasts who design and implement DAO governance systems. Learn more about us at daomasons.com

Abstract

Grant Ships is an ‘evolutionary grants game’ where Grant Ships (grant-giving subDAOs) compete to best deploy capital in the Arbitrum ecosystem.
The goal is to continually improve how we allocate capital by learning which Ship models are most effective, who the talented actors are, and which allocations resonate with Arbitrum voters.

How it works
The game begins with the election and funding of 6 Grant Ships and a small Referee Team.
At the beginning of each funding season, the Grant Ships are given capital from a common funding pool. For the bulk of each season, Grant Ships are busy screening applications, distributing funds, and reporting results. At the end of each season, each ship produces a Portfolio Report to communicate its progress.
The Arbitrum community then ranks the Grant Ships through a weighted token vote. In the following season, high-performing Ships receive a larger portion of the funding pool, and lower-performing ships receive less.
Inactive Ships or Ships that fail to meet minimum criteria can be replaced by new teams looking to enter the game.
The Referee Team facilitates the game and monitors the Ships’ compliance with reporting requirements by flagging rule violations.

819×532 96.1 KB


Strengths
Pluralistic Design
Pluralism is our primary design consideration. Nearly all of the coordination, creativity, and decision-making is left up to the individual Grant Ships.
Capture Resistance
This game decomposes the traditional, centralized grants-giving committee pattern and distributes power and responsibility among Grant Ships, Referees, and the voting community - each serving as a check and balance on the others.
Accountability
Each Grant Ship is incentivized to monitor, document, and report on progress made by grant recipients. Grant recipients are incentivized to produce results and disclose progress to receive more funding in the following season.
Voter Participation
This game is a spectator sport, designed to be fun to play and watch. This is necessary to ensure the ecosystem stays involved and provides the right incentives and signals.
Adaptive Approach
Through token-weighted voting, Arbitrum DAO creates the selective pressure that forces Grant Ships to evolve. As Arbitrum evolves, so will its grants program.

Tools Needed

Weighted Token Voting Module (could be used in the temp-check phase with Snapshot)
Hats Protocol for building the game’s decentralized permission structure (more details here)
EAS or similar attestation model for ‘Flags’
Gnosis Safe for referee operations multisig


Final Thoughts
This is a new system that we designed from scratch – which is hard to get across in a two-minute read. For more reasoning and specifics, please read more in our FAQ.",5
14560,DisruptionJoe,2023-05-25 14:46:38,"We have some winners! Please dm me here, on twitter, or on Telegram to claim your prizes!

1st Place
500 ARB
Grants Ships Game
Proposer: DAO Masons
Twitter: @daomasons
Joe’s Review: A highly capable team is presenting what might be the technical infrastructure needed to decentralize allocation at the highest level. I can’t wait to see this tested and progress to be an industry-changing solution.

2nd Place
200 ARB
Parwise
Proposer: Zeptimus
Twitter: @zeptimusq
Joe’s Review: This teams long history of thinking about the problem shows. The solution of a Tinder like swiping is great. It also is a great idea for increasing voter participation. They didn’t mention it, but the act of swiping can be a form of reverse turing test which creates sybil resistance is cool too!

3rd Place
50 ARB
Inverter dApp
Proposer: Inverter Network
Twitter: @inverternetwork
Joe’s Review: I really like the idea of KPIs driving the release of funds AND the potential for things funded as public goods to start having accounting to use for investment if/when they find a business model.

Host Choice Winner
250 ARB
Impact Evaluations
Proposer: Carl Cervone
Twitter: @carl_cervone
Joe’s Review: I see this being a clearly defined goal that attacks the heart of the problem. Having impact evaluations drive allocations is something I could see tested, then expanded to being a critical component of most grants programs.",6
14560,jengajojo,2023-05-26 07:55:58,Thanks @DisruptionJoe for hosting this. I really enjoyed reading the submissions from everyone and I am happy to see many novel approaches from folks! Are there any next steps planned?,7
14560,DisruptionJoe,2023-05-26 15:28:06,"Yes! I’ve drafted a proposal which I hope to share on the forum next week. It is on it’s second draft. I’m starting to socialize it to many top delegates to incorporate feedback before a public posting.
Here is the TL;DR:
The proposal aims to immediately begin funding ecosystem development while establishing a decentralized and pluralistic grants framework which is capture-resistant. It requests 5m ARB which is approximately 0.1% of the total treasury. The project will be led by Plurality Labs, a new entity created by Disruption Joe, former Fraud Detection & Defense workstream lead for Gitcoin.
If successful, this project will:

Immediately increase development building Arbitrum-native applications & protocols
Discover our Mission, Vision, Values in a DAO native, bottoms-up way
Ensure Arbitrum is first choice for program managers using Gitcoin (vs another L2)
Decentralize an onchain grant allocation mechanism to be capture-resistant

Progressively decentralized over three milestones


Establish a set cadence for the community to reliably participate in sense-making
Make governance fun and grow governance participation a key metric
",8
14560,thedevanshmehta,2023-06-06 13:25:23,"It’s also cool that a Decentralized Review System platform has already been built & pilot tested on Arbitrum (Deresy)
So the majority of grant funds can be spent on evaluators rather than software developers. As each evaluator uses Arbitrum to submit reviews & get paid, it increases economic activity on the chain.",9
14560,DisruptionJoe,2023-06-16 13:28:57,"I have paid out these rewards.



 DisruptionJoe:

1st Place
500 ARB
Grants Ships Game 
Proposer: DAO Masons


0x372f30596c855ec284c7c0142a1b474d2b3bbe0cb641a9007941be79eec9c20f



 DisruptionJoe:

2nd Place
200 ARB
Parwise 
Proposer: Zeptimus


0x10d377b56b4fec712e0852e7aeafebd49b228091ab18047a02b6d3f6be64ad7a



 DisruptionJoe:

3rd Place
50 ARB
Inverter dApp 
Proposer: Inverter Network


0x25f369e8f8048ddf7871185fe72f144b2343c562b808774a4847acd6176e278a



 DisruptionJoe:

Host Choice Winner
250 ARB
Impact Evaluations
Proposer: Carl Cervone


0x119061f0ce765a3dac721dfed05ef6e737d72dc0b2bbc9466238564c3856b3bf
Thanks to all the participants and voters!",10
14322,gauntlet,2023-05-05 18:53:10,"Gauntlet has been managing our partner’s deployments (or evaluating planned deployments) on Arbitrum since December of 2022. Since then, we’ve submitted numerous proposals focused on ensuring our partners understand and execute risk tradeoffs that aligns with their risk appetite. As these partners contribute/will contribute a large amount to Arbitrum’s TVL, we are spinning up this thread to keep the community informed of our ongoing work to mitigate insolvency risk and drive capital efficiency.
To date, here is a breakdown of Arbitrum-related work:

Feb 13, 2023: Interest Rate Curve Optimizations for Aave v3

March 3, 2023: Risk parameter updates for Aave V3

March 21, 2023: Recommendations for AAVE, LINK, and WETH on Aave V3

April 5, 2023: Recommendations for wstETH on Aave V3 

April 21, 2023: Interest Rate Curve Optimizations for Aave V2

April 12, 2023: Initial parameterization for Compound V3’s deployment

April 27, 2023: Aave V3 updated supply and borrow caps

April 28, 2023: Interest Rate Curve Optimizations for Aave V3

May 4, 2023: LST E-Mode Methodology for Aave V3


We will continue to update this thread with further Arbitrum-related risk updates. We welcome any questions or community feedback.",1
14322,hiringdevs.eth,2023-05-10 05:00:32,Thanks for all of your continued work in making a safe defi ecosystem!,2
14322,Damboy,2023-05-20 01:40:33,Thanks for the continued updates and feedbacks.,3
14322,cornelia_arbitrum,2023-05-23 11:29:20,Thanks for the good work and transparency! It’s super helpful to have an overview on what is going on in the ecosystem. Appreciate it.,4
14322,gauntlet,2023-06-12 16:10:46,"June 8, 2023: Increased wstETH supply cap via Risk Steward for Aave V3",5
14818,Kaushik,2023-06-10 07:33:22,I voted many times on Arbitrum Snapshot. Now i sold my ARB for money problem  ,1
14818,DrMath.eth,2023-06-11 15:13:12,"I’m sorry to hear that. It’s more common than people think. It happened to me and to many people I’ve known over the years. They say, “Invest in crypto only the money you can afford to lose,” but you never know when you might need it.
I think, in a DAO like this, participating in community feedback can be even more important than voting. I’m sure you’ll recover and will buy some tokens or receive more through airdrops. Keep learning and collaborating.
Best of luck to you.",2
14818,mhiztasolid,2023-06-11 18:54:58,"Sorry mate! Life happens, just keep pushing and never give up.",3
14713,Yuhana,2023-06-01 05:34:45,"After launching its mainnet last year, Arbitrum has seen success as an Ethereum (ETH) layer-2 solution.
Arbitrum has focused on providing investors with a cheap, fast and scalable network, elements that Ethereum is still struggling with despite its Merge upgrade in September 2022.
As a result, developers have flocked to Arbitrum to build decentralised applications (dApps), and it is now ranked the seventh biggest blockchain by total value locked (TVL), according to DeFi Llama.
There is now speculation that Arbitrum will release its own ARBI cryptocurrency, but users are awaiting confirmation from the network.
Before exploring its potential cryptocurrency, let’s first look at an Arbitrum definition.
What is Arbitrum?
The Arbitrum network is a layer-2 functionality, developed by the New York-based company Offchain Labs, which seeks to solve the congestion that the Ethereum network has been experiencing by improving how smart contracts are validated.
The platform leverages the security provided by the Ethereum mainnet but allows smart contracts to run on a separate layer to reduce congestion within the network.
This technique is called ‘transaction rollups’ (explained in some detail by the developers here) and consists of batches of transactions and records that are validated on the lower layer to then be moved to layer-1’s mainnet – in this case, the Ethereum mainnet.
Arbitrum compensates nodes that actively validate the smart contracts powered by the Arbitrum chain (known as aggregators) with ETH and they are responsible for adding the blocks to the first layer – the Ethereum mainnet.
How does Arbitrum work?
The Arbitrum One ecosystem is a layer-2 mainnet which powers smart contracts that will later be validated by the Ethereum network (layer-1).
Fees charged by Arbitrum will be paid in ETH and the development team expects a reduction of around 50 times the usual fees paid per transaction on layer-1. This means that it should be cheaper to run Arbitrum smart contracts than to run them on the ETH mainnet directly.
On 29 May 2021, Arbitrum launched its Beta version and quickly attracted the interest of DeFi app developers, who are constantly seeking to reduce the fees that users incur for using the Ethereum network at peak times.
There is now a bustling ecosystem of dApps on Arbitrum, whether it’s the decentralised exchange (DEX) GMX or liquidity management platform DeFiEdge.
Arbitrum has also seen a range of upgrades to its protocol. Its Arbitrum Nitro update went live in August 2022, which improved throughput and interoperability.",1
14693,brianfakhoury,2023-05-30 15:36:25,"Hello, Arbitrum Community!
I am thrilled to propose a new and exciting project that I believe will not only bring us closer as a community but also serve as a valuable resource for all Arbitrum enthusiasts - the “Arbitrum Almanac”. Inspired by the collaborative and decentralized ethos of the Arbitrum protocol, this project aims to create a comprehensive, community-driven almanac that encapsulates the essence of Arbitrum.
Drawing inspiration from projects like the Carbon Almanac, the Arbitrum Almanac will be a testament to the power of decentralized collaboration and knowledge creation. It will contain everything from technical explanations and use-cases to historical milestones and future projections, all curated and contributed by you, the community members.
But why stop there? The Carbon Almanac also hosts a series of podcasts where volunteers share their insights and experiences while working on the project. Imagine an “Arbitrum Almanac Collective Podcast” where we, the creators and users of Arbitrum, discuss our work, share our ‘aha’ moments, and talk about the future of this revolutionary protocol. This could be a platform for us to share ideas, perspectives, and things we can actually do to make a difference in (and with) crypto.
This is an opportunity for us to pool our knowledge, experiences, and perspectives to create a resource that is as diverse and dynamic as the community itself. Whether you’re a developer, a user, or simply an enthusiast, your insights are valuable and can help shape this almanac.
I look forward to gauging interest and hearing thoughts, ideas, and suggestions on how we can make this project a reality.",1
14693,brianfakhoury,2023-05-30 15:54:08,Feel free to boost this if you find it compelling: https://twitter.com/brianfakhoury/status/1663573583161970689,2
14685,Purshing,2023-05-29 03:05:49,"Outside of participating in the governance. It is cool, but I cannot imagine risking money in a token that won’t generate revenue in a way or another as the network grows.
Huge PS :
Please exclude law and governments, from the topic. Anyone can create a chain where they don’t care having a token being considered as a security by this or that country and build a superior network : not choosing the best for a chain because of this goes directly against the principle of decentralization and permissionless. In that case one shall just build a faster/cheaper centralized network, as you never know what the law will be tomorrow. It is not a question I ask to lawyer/politician, but to economist/scientist/builders. Thank you.",1
14685,DrMath.eth,2023-05-29 05:36:38,"Great question. A fair economic motivation could be the speculation of potential future profits from the token. Unlike other unsustainable projects where you’re provided with an API via artificial staking receiving the same token that’s depreciating in value,I rather be a part of a project whose incentives go beyond pump and bumb with the stress of sell before the project implodes.
Besides, the value of Arbitrum as a technology will remain or increase as long as a decentralized governance is taking the control. This is a point that people often miss: the true potential of this technology is realized only when it’s decentralized. That’s why, besides attracting token holders who speculate with the token value, it’s equally important to engage users who are interested in participating in the governance, thereby contributing value to the ecosystem. This value will stem from a real economy rather than just speculative activities, influencing the value of the token itself. This could even foster incentives for holders to retain their tokens rather than selling them.",2
14685,brianfakhoury,2023-05-30 15:09:32,"While it doesn’t much to do directly with law, there is a throughline: promises are very hard to make and keep in a fully decentralized and permissionless manner. This is the promise of crypto networks though in the long run, so you’re right in looking to whatever is built into the rules of the network regardless of the law of the land.
In order to pass revenue to the token and be more than just a smart contract on Ethereum mainnet though, Arbitrum has a long way to go (1). However, speculators can project forward, and imagine the case for why the community will have to move toward a profit-sharing model once it’s possible and competitive to do so. Going off this thought experiment then, the presence of future cashflows is a reason to value the token above pure governance value.
Here’s some further reading that dives into the nuance of this subject:

Oxford | Tokenomics: Dynamic Adoption and Valuation
Cambridge | Challenges and Approaches to Regulating Decentralized Finance
Frontiers | Decentralized Network Governance: Blockchain Technology and the Future of Regulation
",3
14677,Zeron_Mod,2023-05-27 12:27:50,"Hey Guys! We are thrilled to introduce you to Zeron Protocol, a groundbreaking project that is set to revolutionize trust and efficiency in payments. 
At Zeron Protocol, we recognize the challenges and limitations of traditional payment systems. Our goal is to create a decentralized platform that ensures secure, transparent, and efficient transactions for individuals and businesses alike.
With Zeron Protocol, you can expect:
 Enhanced Security: Our protocol leverages the power of blockchain technology to provide robust security measures, protecting your transactions from unauthorized access or tampering.
 Trust and Transparency: We believe in fostering trust within the payment ecosystem. Through decentralized consensus mechanisms, Zeron Protocol ensures transparency and immutability, enabling participants to verify transactions independently.
 Improved Efficiency: Say goodbye to slow and costly payment processes. Zeron Protocol is designed to optimize transaction speed and reduce fees, enabling seamless and cost-effective transactions across borders.
But we can’t do it alone! We invite you to join our community and be part of this exciting journey. Share your thoughts, ask questions, and stay up to date with the latest developments. Together, let’s shape the future of payments!
Join us on our Discord community: https://discord.gg/k2mryMc6KP
Visit our website for more information: https://zeron.work/
We look forward to connecting with you and building a vibrant community committed to transforming the way we transact. Together, we can achieve a future where trust and efficiency redefine the world of payments. ",1
14677,mhiztasolid,2023-05-29 07:09:26,This is very nice. The team are doing a great job,2
14677,lolshavuha,2023-05-29 09:24:06,The team needs to think about naming and possibly renaming the project. Very similar to a well-known wallet,3
14677,Zeron_Mod,2023-05-29 12:20:04,"Thanks for your input, I will forward to Team ASAP. ",5
